"Id","BIRTHDATE","DEATHDATE","SSN","DRIVERS","PASSPORT","PREFIX","FIRST","LAST","SUFFIX","MAIDEN","MARITAL","RACE","ETHNICITY","GENDER","BIRTHPLACE","ADDRESS","CITY","STATE","ZIP"
"b2eaccb7-0ad0-4ab4-8c31-888f756812cc",2015-03-10,NA,"999-91-5435",NA,NA,NA,"Raye931","Franecki195",NA,NA,NA,"white","irish","F","North Braddock  Pennsylvania  US","670 Schneider Course","Foster","Pennsylvania",NA
"c202754f-f2c8-40ec-8eec-bdb239858b7d",1966-09-17,NA,"999-72-2364","S99956629","X75988461X","Mr.","Marcelino726","Carroll471",NA,NA,"M","black","dominican","M","Whitehall  Pennsylvania  US","129 Bechtelar Crossroad Unit 74","Lower Makefield","Pennsylvania",NA
"a9c3449e-e30c-483f-8ccd-8564c7c3a156",1957-08-12,NA,"999-46-2064","S99918219","X37710673X","Mrs.","Jeanene972","Bergnaum523",NA,"Mayer370","M","white","italian","F","Conemaugh  Pennsylvania  US","992 Little Fort Suite 46","Womelsdorf","Pennsylvania",19567
"cfb779bf-df83-457d-8fd9-7665b354d70c",2009-10-04,NA,"999-24-2490",NA,NA,NA,"Ram<f3>n841","Samaniego616",NA,NA,NA,"black","dominican","M","Salisbury  Saint Joseph Parish  DM","550 Krajcik Ferry Suite 68","Freeland","Pennsylvania",18224
"ffe16635-ea4f-4845-90d5-34d67ef49c94",1965-09-14,NA,"999-80-3578","S99915320","X10975415X","Mr.","Dennis979","Hodkiewicz467",NA,NA,"M","white","english","M","Lower Moreland  Pennsylvania  US","868 Harvey Grove","Clarion","Pennsylvania",16214
"84e38f6b-ea99-47fc-b79f-910ba8e2d1e9",1975-03-28,NA,"999-17-1504","S99957864","X25153814X","Mr.","Ricardo560","Bartell116",NA,NA,"S","white","american","M","East Goshen  Pennsylvania  US","952 Auer Camp Unit 62","West Newton","Pennsylvania",15089
"89301615-cb34-4670-b7c3-852bf22120fb",1964-03-25,NA,"999-16-4258","S99950611","X31972792X","Ms.","Sondra191","Veum823",NA,NA,"S","white","polish","F","Lincoln  Pennsylvania  US","680 Zulauf Heights","West Goshen","Pennsylvania",NA
"16528a7e-374c-4afd-bd74-1d14b836202c",1941-11-02,NA,"999-87-3271","S99992985","X69500424X","Mrs.","Gayle448","Schmidt332",NA,"Wolff180","M","white","english","F","Summit  Pennsylvania  US","449 Littel Passage","Washington","Pennsylvania",15301
"26f0b89d-fd10-4861-b42f-2dd5449c0bda",1956-03-30,NA,"999-81-1161","S99925276","X89328582X","Mr.","Erin498","Rogahn59",NA,NA,"M","black","african","M","Upper Darby  Pennsylvania  US","1081 Bednar Neck","Colwyn","Pennsylvania",19023
"f0aa3ae1-7327-4d43-bc03-4cc83f669b56",2010-10-05,NA,"999-61-3885",NA,NA,NA,"Denny560","Morissette863",NA,NA,NA,"white","polish","M","Upper Gwynedd  Pennsylvania  US","923 Windler Grove","Hellam","Pennsylvania",NA
"0bad691b-0444-428e-a885-9318ac7d1af9",1960-09-12,NA,"999-33-2054","S99949792","X72325748X","Mrs.","Victoria535","Griego535",NA,"Barraza113","M","hispanic","puerto_rican","F","Bayamon  Puerto Rico  PR","185 Schuster Light","Bristol","Pennsylvania",19007
"f5426baa-eaf0-44a2-b982-f3f06f11cf61",1982-12-12,NA,"999-81-9208","S99952177","X52372260X","Ms.","Noelle559","Mraz590",NA,NA,"S","white","english","F","Johnstown  Pennsylvania  US","835 Schmidt Byway Apt 66","Erie","Pennsylvania",16501
"557f67c6-2e4e-49c2-a396-935d6b2dae8b",1972-03-16,NA,"999-99-7125","S99956049","X31616036X","Mrs.","Joleen561","McCullough561",NA,"Hoppe518","M","white","polish","F","Lower Nazareth  Pennsylvania  US","516 MacGyver Orchard Suite 16","Pittsburgh","Pennsylvania",15106
"6e9ae544-940d-4d7c-874a-e706ba38fb4c",2008-11-07,NA,"999-57-8996",NA,NA,NA,"Alejandra902","Terrazas956",NA,NA,NA,"black","dominican","F","Portsmouth  Saint John Parish  DM","1066 Sipes Grove Apt 56","Swatara","Pennsylvania",NA
"b1e9ddd6-ddef-4948-962c-c55dd641a42c",1988-02-18,NA,"999-37-4553","S99941288","X44835406X","Mr.","Renaldo199","Borer986","JD",NA,"M","white","irish","M","Monaca  Pennsylvania  US","701 Streich Street","Lower Paxton","Pennsylvania",NA
"1f77afd4-bade-4a3e-8490-a66b675ff798",1970-01-07,NA,"999-73-9388","S99974024","X78768371X","Mr.","Frances376","Ortiz186",NA,NA,"S","white","portuguese","M","Millcreek  Pennsylvania  US","982 Brown Estate","Silver Spring","Pennsylvania",NA
"4cdbfd1c-5a1c-48c7-849d-63fd8219c4a1",1976-12-04,NA,"999-85-9507","S99989791","X18344795X","Mrs.","Mildred587","Ratke343",NA,"Murray856","M","white","irish","F","Reading  Pennsylvania  US","417 Hammes Quay Suite 28","Pittsburgh","Pennsylvania",15106
"eaeb8e12-29b3-4ebd-9215-b8c81a7f30ad",2013-11-15,NA,"999-65-6181",NA,NA,NA,"Napoleon578","Hauck852",NA,NA,NA,"white","german","M","Philadelphia  Pennsylvania  US","656 Cartwright Village Unit 12","North Huntingdon","Pennsylvania",NA
"12aa2bff-1e0e-404c-a997-180edce566f9",2010-04-16,NA,"999-60-8352",NA,NA,NA,"Lane844","Bechtelar572",NA,NA,NA,"white","english","M","Frackville  Pennsylvania  US","659 Ritchie Quay","Springettsbury","Pennsylvania",NA
"bc8d810a-8fda-4dd5-8c72-4e1e9f67279d",1961-09-21,NA,"999-77-5283","S99946735","X36286553X","Mr.","Quintin944","Auer97",NA,NA,"S","white","english","M","North Cornwall  Pennsylvania  US","457 Casper Gate","Point","Pennsylvania",NA
"968daa58-63d0-4f01-8424-6fdd6a327444",2012-12-14,NA,"999-82-4186",NA,NA,NA,"Maxima831","Terry864",NA,NA,NA,"white","french_canadian","F","Upper Makefield  Pennsylvania  US","237 Bernier Drive","Greene","Pennsylvania",NA
"667e712b-f742-4fb4-bb90-2827339830ff",1908-08-08,2011-07-19,"999-92-6220","S99967952","X63128314X","Mr.","Rayford811","Emard19",NA,NA,"M","white","irish","M","Potter  Pennsylvania  US","125 Kutch Park","West Goshen","Pennsylvania",NA
"c63851bf-599d-4dae-8fd7-737f730da385",1968-06-19,NA,"999-81-7918","S99913819","X13371306X","Mrs.","Signe792","Hilpert278",NA,"Maggio310","M","white","english","F","Mayfield  Pennsylvania  US","644 Green Heights","Plumstead","Pennsylvania",NA
"6d38d8a5-7dc5-49bc-9c96-c7b9794ba924",1953-10-20,NA,"999-44-3052","S99970698","X60799982X","Mr.","Prince887","Schiller186",NA,NA,"M","white","irish","M","Morris  Pennsylvania  US","687 Kozey Knoll Suite 32","Butler","Pennsylvania",16001
"b1f37b42-5228-40e4-8799-9a18001814e8",1973-08-07,NA,"999-98-3545","S99922640","X36294072X","Mr.","Bud153","Hoppe518",NA,NA,"M","white","french","M","Meyersdale  Pennsylvania  US","660 Skiles Pathway","Lancaster","Pennsylvania",17601
"222f573f-b8cd-442e-8363-39b0f69fa432",1961-05-12,NA,"999-39-3486","S99975493","X7787413X","Mrs.","Synthia172","Vandervort697",NA,"Hoppe518","M","white","portuguese","F","Porto  Douro Litoral  PT","151 Konopelski Crossing Apt 12","South Union","Pennsylvania",NA
"c245c117-5a25-4cb5-a786-9f081d14fdad",2004-12-18,NA,"999-62-4402",NA,NA,NA,"Marilu588","Kovacek682",NA,NA,NA,"asian","chinese","F","Macau  Macao Special Administrative Region of the People's Republic of China  CN","336 Gleason Alley","Philadelphia","Pennsylvania",19102
"88496187-8cee-4baf-9306-158867a98bf7",1949-12-11,2005-12-25,"999-73-1933","S99988095","X36035888X","Mr.","Billie243","Conn188",NA,NA,"M","white","italian","M","Bethlehem  Pennsylvania  US","363 Mohr Union","Brady","Pennsylvania",NA
"d6392481-015b-434a-9e78-fbffe0133966",1953-08-24,NA,"999-77-1363","S99993227","X53802784X","Mr.","Luis923","Montalvo564",NA,NA,"M","hispanic","puerto_rican","M","San Juan  Puerto Rico  PR","860 Kautzer Village Unit 91","Manheim","Pennsylvania",17545
"e073c71a-a32e-4a84-a55e-6f1e26525a33",1908-08-08,1972-03-13,"999-19-8829","S99957191","X77196400X","Mr.","Scottie437","Kemmer137",NA,NA,"M","white","irish","M","Upper Hanover  Pennsylvania  US","228 Kirlin Lock","West Goshen","Pennsylvania",NA
"36f4c5ba-37cb-49ef-b5cd-cdc5f663bed7",1983-01-25,NA,"999-23-5479","S99987352","X32705335X","Mrs.","Grisel924","Wolf938",NA,"Lakin515","M","white","french","F","New Brighton  Pennsylvania  US","248 Padberg Ramp Unit 64","Matamoras","Pennsylvania",18336
"ec12fad7-2c3d-4d4e-8c57-0dd6bcfd8c14",1994-03-02,NA,"999-49-8955","S99971942","X89612022X","Ms.","Kristan816","Hickle134",NA,NA,NA,"white","italian","F","Lower Nazareth  Pennsylvania  US","630 Goyette Ramp","New Cumberland","Pennsylvania",17070
"54b72ad2-4e2f-40bf-a026-8770b9190559",1995-06-25,NA,"999-76-3462","S99937348","X36228583X","Mr.","Salvador46","King743",NA,NA,NA,"white","irish","M","Heidelberg  Pennsylvania  US","274 Crona Way Unit 77","Shaler","Pennsylvania",NA
"bf60f3d7-cf41-4a50-a613-e2c98ec77d37",1922-06-04,1926-12-02,"999-23-9162",NA,NA,NA,"Omar359","Pfannerstill264",NA,NA,NA,"white","french","M","Pike  Pennsylvania  US","342 Williamson Knoll","Spring Brook","Pennsylvania",NA
"b0232ab8-0135-41b1-a9cf-bdd32832c626",1979-11-25,NA,"999-24-6252","S99914569","X21227254X","Mr.","Eddy900","Armstrong51",NA,NA,"S","white","scottish","M","Scott  Pennsylvania  US","439 Hegmann Approach Suite 79","Philadelphia","Pennsylvania",19102
"c54814c1-a965-4635-8da8-3687031b8906",1983-09-07,NA,"999-19-4715","S99914973","X69773993X","Mr.","Julius90","Strosin214",NA,NA,"M","white","swedish","M","South Whitehall  Pennsylvania  US","1050 Sipes Row","Bethlehem","Pennsylvania",18015
"91a4b371-04f4-47d5-b21c-3f017c589dab",1908-08-08,1928-06-02,"999-88-1208","S99969284",NA,"Mr.","Sol312","Hagenes547",NA,NA,NA,"white","irish","M","West Rockhill  Pennsylvania  US","717 Lebsack Hollow","West Goshen","Pennsylvania",NA
"2f0d2bef-68df-4d11-a151-e6aea4ca52ad",1949-12-11,NA,"999-90-4077","S99954568","X82338758X","Mr.","Bobbie849","Nikolaus26",NA,NA,"M","white","italian","M","Collegeville  Pennsylvania  US","720 Konopelski Gateway","Brady","Pennsylvania",NA
"76e510d8-a4a8-4891-9edb-9fab81b5a070",1963-05-26,NA,"999-69-7061","S99911750","X17461364X","Mrs.","Shoshana283","Wolf938",NA,"Langworth352","M","white","english","F","North Versailles  Pennsylvania  US","416 Hills Gardens","West Mahanoy","Pennsylvania",NA
"dea92af5-5037-40ef-a56d-60a33004cf13",1962-06-02,NA,"999-21-2694","S99966068","X36718425X","Mr.","Gregory545","Boehm581",NA,NA,"M","white","french_canadian","M","Radnor  Pennsylvania  US","183 Feest Road Unit 17","Jeannette","Pennsylvania",15644
"abd56f93-2d11-417d-bd0b-aa90761e638b",2014-05-11,NA,"999-57-6485",NA,NA,NA,"Nicol381","McCullough561",NA,NA,NA,"white","english","F","Philadelphia  Pennsylvania  US","551 Macejkovic Rapid Suite 16","Caln","Pennsylvania",19320
"fdcfedf4-0973-4db0-bd19-2c6ce6955f0a",1959-12-31,NA,"999-54-6184","S99923827","X52888095X","Mr.","Leonard963","Wisozk929",NA,NA,"M","white","portuguese","M","Braga  Minho  PT","1051 Renner Park Apt 29","Wilkins","Pennsylvania",NA
"9bdec1af-7a1d-4f4c-ba5b-94115276aafa",2002-06-12,NA,"999-52-3885","S99961723",NA,NA,"Tameka381","Kautzer186",NA,NA,NA,"white","irish","F","Shaler  Pennsylvania  US","977 Schamberger Street Apt 53","Annin","Pennsylvania",NA
"2798d2df-bb6c-4f62-92e2-c9d104ace4b7",1965-06-12,2017-06-17,"999-30-9663","S99919151","X62407032X","Mr.","Jacinto644","Stracke611",NA,NA,"M","white","irish","M","Upper Providence  Pennsylvania  US","944 Anderson Crossroad Unit 29","Maxatawny","Pennsylvania",NA
"48f2ad7e-719f-4c08-9aee-c9fd04d9afae",1957-12-04,NA,"999-57-1518","S99952041","X6676273X","Mrs.","Tracee120","Connelly992",NA,"Carroll471","M","white","american","F","Philadelphia  Pennsylvania  US","881 Metz Wall","Carroll","Pennsylvania",NA
"43dcb9bd-e518-463a-81ec-f6819b0fb421",1922-06-04,1984-06-20,"999-49-1739","S99923924","X16590956X","Mr.","Donnie175","Ortiz186",NA,NA,"M","white","french","M","Salisbury  Pennsylvania  US","760 Watsica Run Apt 63","Spring Brook","Pennsylvania",NA
"8c74f3dd-dfe5-4082-b4f0-788415c0929f",1974-08-14,NA,"999-24-3814","S99922220","X3443018X","Mr.","Jonathan639","Reinger292",NA,NA,"S","white","french","M","Reade  Pennsylvania  US","929 Sporer Green","Montgomery","Pennsylvania",17752
"910e5fc0-8b71-4aaa-a3cd-1b7142d77285",1908-08-08,1990-02-08,"999-64-1043","S99977915","X52622408X","Mr.","Hung902","Ernser583",NA,NA,"M","white","irish","M","Ford City  Pennsylvania  US","1082 Gulgowski Burg Apt 69","West Goshen","Pennsylvania",NA
"23552e91-703b-4f8d-8742-37a553e0e049",1991-03-01,NA,"999-50-2831","S99939005","X53632932X","Ms.","Janet238","Kirlin939",NA,NA,"S","white","irish","F","Cheltenham  Pennsylvania  US","840 Corkery Approach Unit 86","Ambler","Pennsylvania",19002
"88a64ebd-68e1-4a9f-966d-6c5b0a771bbc",1939-01-30,NA,"999-57-9599","S99966120","X19084387X","Mrs.","Deidre679","Kling921",NA,"Oberbrunner298","M","white","irish","F","Jeannette  Pennsylvania  US","1053 Little Well Unit 5","Carnegie","Pennsylvania",15106
"53811cab-0f80-4213-b601-fc28cc87ab73",1955-08-07,NA,"999-49-4182","S99912562","X42800176X","Mr.","Mickey576","Windler79",NA,NA,"M","white","italian","M","Oxford  Pennsylvania  US","111 Gottlieb Common","Kennett Square","Pennsylvania",19348
"fa338286-170e-4cb6-809b-b16ce44c263f",1965-06-12,NA,"999-42-4476","S99943307","X19616200X","Mr.","Kory651","Walker122",NA,NA,"S","white","irish","M","Derry  Pennsylvania  US","181 Torphy Arcade","Maxatawny","Pennsylvania",NA
"5120345c-773e-456a-bd0a-cc97c4ada2ef",1964-04-03,NA,"999-41-8333","S99932121","X24281071X","Mrs.","Guadalupe206","Navarro863",NA,"Hinojosa147","M","hispanic","puerto_rican","F","Caguas  Puerto Rico  PR","612 Marks Heights Apt 77","Hazleton","Pennsylvania",18201
"392f776a-f746-45a5-8aae-6294e8d232af",1993-09-13,NA,"999-67-1224","S99957918","X82945355X","Ms.","Kathline630","Cronin387",NA,NA,NA,"white","scottish","F","Adams  Pennsylvania  US","918 Willms Alley Suite 92","Scottdale","Pennsylvania",15683
"4a0e1bb7-9f25-4fea-ab01-778ef687ccbf",1986-04-24,NA,"999-12-3156","S99986489","X22021543X","Mr.","James276","Schultz619",NA,NA,"M","white","irish","M","Ross  Pennsylvania  US","688 Bogisich Grove","Colley","Pennsylvania",NA
"cad408c4-bcd2-4712-a4e9-1c66008b9700",1922-06-04,2016-12-19,"999-68-3750","S99965687","X35786226X","Mr.","Buford910","Hauck852",NA,NA,"M","white","french","M","Philadelphia  Pennsylvania  US","978 Rowe Ville","Spring Brook","Pennsylvania",NA
"d9287e62-1e04-4da7-b747-0a11147d0d5e",1908-08-08,1993-11-14,"999-55-2757","S99960250","X70429413X","Mr.","Israel728","Connelly992",NA,NA,"M","white","irish","M","Cumru  Pennsylvania  US","769 Kohler Approach","West Goshen","Pennsylvania",NA
"cdf9bd4f-7545-4d5a-8397-7f94c9415b7e",1986-09-25,NA,"999-12-2976","S99926477","X70793831X","Mr.","Ty725","Dibbert990",NA,NA,"S","white","french","M","Plumstead  Pennsylvania  US","647 Paucek Terrace","Adams","Pennsylvania",NA
"de4129d6-5ebf-4131-ac57-b545d9066015",1967-02-18,NA,"999-87-4786","S99981594","X28516062X","Mr.","Isreal8","Rippin620",NA,NA,"M","white","english","M","Middleburg  Pennsylvania  US","262 Mitchell Corner Apt 95","Cheltenham","Pennsylvania",NA
"c475a952-22e7-4009-8323-24454928ebbe",1976-01-14,NA,"999-81-2678","S99939461","X38377525X","Mr.","Clarence5","Grimes165",NA,NA,"M","white","irish","M","Philadelphia  Pennsylvania  US","658 Johns Parade Unit 0","Upper Southampton","Pennsylvania",NA
"23ff8d21-d211-4139-9210-45434d14054e",1981-08-21,NA,"999-91-9400","S99924628","X23992227X","Mrs.","Linette249","Roob72",NA,"Turcotte120","M","white","polish","F","Philadelphia  Pennsylvania  US","465 Greenholt Frontage road","Warwick","Pennsylvania",NA
"b73797c3-d458-4c99-9d96-647e1ad76354",1973-06-30,2015-02-28,"999-55-5988","S99916406","X53453319X","Ms.","Nola814","Herzog843",NA,NA,"S","white","french","F","Hanover  Pennsylvania  US","475 Rosenbaum Divide","Franklin Park","Pennsylvania",15090
"77a5e853-f816-4ade-9d08-85f968660a43",2007-08-03,NA,"999-19-9471",NA,NA,NA,"Ronny764","Fritsch593",NA,NA,NA,"asian","chinese","M","Macau  Macao Special Administrative Region of the People's Republic of China  CN","380 Will Pathway","Hazleton","Pennsylvania",18201
"c49a3325-8dd3-45fd-904b-8b4b26b731b7",1952-03-16,2011-03-13,"999-34-7794","S99928687","X53861622X","Mr.","Ra<fa>l937","Cuellar188",NA,NA,"M","black","dominican","M","Portsmouth  Saint John Parish  DM","741 Satterfield Green Unit 41","Philadelphia","Pennsylvania",19102
"09912c24-1ea7-4cd2-89f7-b76f79ee5632",1988-07-15,NA,"999-34-6521","S99918747","X88701257X","Mrs.","Vanna750","Hartmann983",NA,"Morissette863","M","white","scottish","F","Upper Uwchlan  Pennsylvania  US","965 Ruecker Branch","Wernersville","Pennsylvania",19565
"79ed6291-b877-454c-9c68-f3eab19b7003",2013-03-16,NA,"999-62-5685",NA,NA,NA,"Stacy406","Mann644",NA,NA,NA,"white","french","F","Allegheny  Pennsylvania  US","648 Heidenreich Loaf Suite 46","Johnsonburg","Pennsylvania",15845
"d9aa86d1-ae9f-4796-80b2-b55580431293",2001-03-21,NA,"999-25-7755","S99925942",NA,"Mr.","Ariel183","Hyatt152",NA,NA,NA,"white","italian","M","Naples  Campania  IT","917 Price Ranch","New Garden","Pennsylvania",NA
"19632e09-808e-43a3-9588-260806a60d85",1973-06-30,NA,"999-16-1125","S99913733","X13242842X","Mrs.","Enola75","Schowalter414",NA,"Turner526","M","white","french","F","Hatfield  Pennsylvania  US","738 Lakin Row","Franklin Park","Pennsylvania",15090
"52dd6bfd-cd01-4318-9886-75d88317e113",1908-08-08,2019-02-23,"999-32-4151","S99956287","X23522088X","Mr.","Alvin56","Runolfsson901",NA,NA,"M","white","irish","M","Hilltown  Pennsylvania  US","889 Prohaska Run Apt 0","West Goshen","Pennsylvania",NA
"b8f2eb61-4f67-4956-8760-4d9c61697c96",1960-09-28,NA,"999-18-3883","S99943485","X52645997X","Ms.","Yetta429","Jenkins714",NA,NA,"S","black","west_indian","F","Havana  Havana  CU","115 Hegmann Road","Cheltenham","Pennsylvania",NA
"08eb9dfc-3959-4259-977f-4512dae1dbe1",1922-06-04,2000-09-27,"999-93-3662","S99996921","X9333567X","Mr.","Tracy345","Schiller186",NA,NA,"M","white","french","M","State College  Pennsylvania  US","839 Cassin Track","Spring Brook","Pennsylvania",NA
"7448f3d6-0247-4a80-858a-16fa98e4dd06",2000-03-09,NA,"999-74-2567","S99980992",NA,"Mr.","Brandon214","Skiles927",NA,NA,NA,"white","italian","M","Stroud  Pennsylvania  US","179 Luettgen Rest","Cecil","Pennsylvania",NA
"7cc74b24-cdab-4b03-ab26-2c8aaebd3b37",1952-03-16,2017-10-01,"999-24-5225","S99933991","X47822308X","Mr.","Benito209","Ure<f1>a88",NA,NA,"M","black","dominican","M","Marigot  Saint Andrew Parish  DM","903 Goyette Alley Apt 77","Philadelphia","Pennsylvania",19102
"6c85d0b3-26fe-405d-9d7b-bd539d098a4c",2011-08-27,NA,"999-39-2833",NA,NA,NA,"Spencer878","Erdman779",NA,NA,NA,"white","irish","M","Kenhorst  Pennsylvania  US","665 Monahan Mill","Morris","Pennsylvania",NA
"bfdd7c44-23eb-43a2-a884-9a1685b0c4f4",1979-09-11,NA,"999-38-7169","S99978091","X44555245X","Mrs.","Berenice603","Purdy2",NA,"Kshlerin58","M","white","german","F","Yeadon  Pennsylvania  US","485 Bode Vale","Summerhill","Pennsylvania",15958
"0e01d231-4c6d-43c1-8cc5-5bbc624efd26",1939-07-22,NA,"999-39-6745","S99997402","X311197X","Mr.","Johnie961","Swaniawski813",NA,NA,"M","white","french","M","Springfield  Pennsylvania  US","232 Mayert Harbor Suite 25","Lower Pottsgrove","Pennsylvania",NA
"2e0c9e5d-462c-4273-bcd0-ff70b430aa01",1938-01-15,2014-05-29,"999-60-6685","S99927383","X56646598X","Mr.","Ram<f3>n841","S<e1>nchez310",NA,NA,"M","black","dominican","M","Wesley  Saint Andrew Parish  DM","566 Haag Avenue Apt 22","Middletown","Pennsylvania",18020
"6f2d0759-ecab-4433-a033-967ab5f29ac0",1908-08-08,1969-02-22,"999-14-8667","S99979191","X83872049X","Mr.","Quentin28","Wunsch504",NA,NA,"M","white","irish","M","Philadelphia  Pennsylvania  US","265 Hackett Lodge Apt 11","West Goshen","Pennsylvania",NA
"d0b45440-43e0-442a-9b27-fc9ddd48d77f",1952-03-16,NA,"999-99-4123","S99937041","X26260202X","Mr.","Carlos172","Cerda549",NA,NA,"M","black","dominican","M","Roseau  Saint George  DM","1018 Kris Bypass Apt 33","Philadelphia","Pennsylvania",19102
"fb6ae41b-cc42-48d4-b4a9-d895f2c38623",1987-11-18,NA,"999-82-3492","S99936036","X73665922X","Mr.","Vaughn909","Kunze215",NA,NA,"M","white","english","M","Philadelphia  Pennsylvania  US","1073 Stroman Course","Kingston","Pennsylvania",18704
"09a7e2dc-510b-4f97-aed5-8a7c146b95d8",1969-07-26,NA,"999-52-3325","S99929838","X48534711X","Mr.","Osvaldo336","Hermann103",NA,NA,"M","white","portuguese","M","Faro  Algarve  PT","1065 Sipes Light Suite 42","Pine","Pennsylvania",NA
"ecfec92f-43ff-4817-a8c0-306ecaad70d4",1922-06-04,1987-01-11,"999-71-6588","S99942513","X55213839X","Mr.","Brady998","Bahringer146",NA,NA,"M","white","french","M","Dauphin  Pennsylvania  US","422 Block Parade","Spring Brook","Pennsylvania",NA
"f2042aab-85de-4e2f-a249-e8ca7d956fdc",2017-07-31,NA,"999-21-3647",NA,NA,NA,"Ayana300","Stroman228",NA,NA,NA,"white","italian","F","Harmony  Pennsylvania  US","237 Hessel Junction Unit 2","Philadelphia","Pennsylvania",19102
"c7f22870-730f-40e3-a585-5158640eb792",1946-03-30,2016-03-21,"999-20-5491","S99960568","X40114543X","Mrs.","Angelo118","Barrows492",NA,"Rogahn59","M","white","irish","F","Allegheny  Pennsylvania  US","223 Roberts Route Unit 72","Elder","Pennsylvania",NA
"6247cce0-945d-4b02-a18a-3bef978be26b",1941-01-20,NA,"999-87-2401","S99910792","X44600560X","Mrs.","Odelia236","Ledner144",NA,"Kuvalis369","M","white","polish","F","Philadelphia  Pennsylvania  US","973 Barton Rest","Millcreek","Pennsylvania",NA
"ccc43b40-2d7b-4989-91eb-9b68ebcc6d92",1975-01-31,NA,"999-34-7484","S99963872","X25659317X","Mr.","Normand813","Haag279",NA,NA,"S","black","african","M","Bullskin  Pennsylvania  US","229 Monahan Drive Suite 39","Robinson","Pennsylvania",15949
"1326cf0b-f4bc-4ad8-b2f6-14f6f2f82752",1936-09-13,2008-03-29,"999-67-8856","S99959547","X56935904X","Mrs.","Jayna69","Bode78",NA,"Schimmel440","M","white","italian","F","Bethlehem  Pennsylvania  US","751 White Fork Unit 54","Chippewa","Pennsylvania",NA
"13188481-3b2c-44b6-a8ac-966675501a3d",1908-08-08,1992-07-25,"999-57-1874","S99938834","X74149675X","Mr.","Dannie881","Quigley282",NA,NA,"S","white","irish","M","Conemaugh  Pennsylvania  US","256 Streich Camp Apt 2","West Goshen","Pennsylvania",NA
"73efd885-ea9a-40b4-8ff9-b7b58514ebb9",1994-11-11,NA,"999-95-8086","S99967256","X89354061X","Ms.","Nicky270","Hills818",NA,NA,NA,"white","french","F","Pine Creek  Pennsylvania  US","454 Nienow Dale Suite 16","Liberty","Pennsylvania",15133
"87a5b9dd-f044-4541-84c2-b5605dcbe700",2010-08-20,NA,"999-54-6648",NA,NA,NA,"Lionel365","Gleason633",NA,NA,NA,"black","african","M","South Strabane  Pennsylvania  US","128 Kris Grove Suite 10","Philadelphia","Pennsylvania",19102
"370bada2-7c0a-42e6-88aa-e2bb2a718481",1922-06-04,2011-09-04,"999-70-3804","S99948238","X53007520X","Mr.","Nathanael908","Kutch271",NA,NA,"S","white","french","M","Uniontown  Pennsylvania  US","561 Wisozk Gate Unit 20","Spring Brook","Pennsylvania",NA
"9d3531de-7e06-49a7-98bb-ac0046991bf2",1946-03-30,NA,"999-34-4141","S99967639","X88059927X","Mrs.","Stefanie819","Harber290",NA,"Kautzer186","M","white","irish","F","Hopewell  Pennsylvania  US","562 Batz Road","Elder","Pennsylvania",NA
"ddec80cb-0de6-44a3-b532-8b4ee81c82a9",1947-05-04,2012-07-15,"999-67-5819","S99946612","X5217417X","Mr.","Claude750","Jacobs452",NA,NA,"M","white","english","M","Leesport  Pennsylvania  US","491 Bahringer Bypass","New Castle","Pennsylvania",16101
"bf703e09-4df9-4d2b-bdf9-aa87d5553f01",1991-02-01,NA,"999-63-2296","S99936135","X40040179X","Mr.","Rafael239","Crespo500",NA,NA,"M","black","dominican","M","Wesley  Saint Andrew Parish  DM","232 Lindgren Viaduct","Philadelphia","Pennsylvania",19102
"497cf68a-4ec9-4b05-8cc4-6b89880e14f7",1938-01-15,NA,"999-55-6798","S99915828","X53589863X","Mr.","Armando772","Soria950",NA,NA,"S","black","dominican","M","Salisbury  Saint Joseph Parish  DM","122 Schulist Vale","Middletown","Pennsylvania",18020
"6bf03f01-2bed-469f-9acd-d730551d7625",2007-12-27,NA,"999-66-6199",NA,NA,NA,"Kris249","Fay398",NA,NA,NA,"white","irish","M","Greene  Pennsylvania  US","691 Mertz Center","Harveys Lake","Pennsylvania",18612
"13271a7a-489b-4f30-94d1-75151c6fe928",1936-09-13,2005-03-30,"999-80-7880","S99985696","X78492164X","Mrs.","Lora418","Runte676",NA,"Flatley871","M","white","italian","F","Amity  Pennsylvania  US","1040 Will Green","Chippewa","Pennsylvania",NA
"4b4be3cf-c04e-4f33-a9b1-8441b248b7c6",1946-12-22,1982-05-31,"999-24-2868","S99956120","X88755015X","Mrs.","Marianne327","Berge125",NA,"Heller342","M","white","english","F","Lower Burrell  Pennsylvania  US","813 Reichel Landing","Allentown","Pennsylvania",18052
"668a034e-1568-44b7-9591-d1c082569e8d",1975-09-20,NA,"999-65-3796","S99989133","X28506839X","Mr.","Taylor21","Lowe577",NA,NA,"M","white","irish","M","Bloomfield  Pennsylvania  US","187 Rau Port Suite 9","Eldred","Pennsylvania",16731
"a53eaaed-6017-4e3b-a831-492b8ad03a2d",1922-06-04,2007-01-29,"999-61-1557","S99922158","X28055208X","Mr.","Cleo27","Casper496",NA,NA,"S","white","french","M","Pittsburgh  Pennsylvania  US","512 Kling Gate Suite 26","Spring Brook","Pennsylvania",NA
